,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,trending,conda_dependent_project_count,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
195,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,16,True,nbopen,takluyver/nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2022-09-15 15:50:04.000000,2022-09-15 15:50:04,59.0,2.0,54.0,14.0,17.0,37.0,26.0,282.0,2017-09-08 07:23:49.000,0.4.3,,855.0,9.0,9.0,,11.0,https://pypi.org/project/nbopen,2018-04-25 07:36:48.000,9.0,855.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
196,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,16,True,,ml-tooling/ml-hub,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,220.0,,56.0,17.0,8.0,15.0,11.0,259.0,2020-02-03 15:59:07.000,1.0.0,1953.0,1132.0,8.0,,,7.0,,,,,,,,3.0,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,44357.0,,,,,,,,,,,,,,,,,
197,notebookJS,notebookJS: seamless JavaScript integration in Python Notebooks.,https://github.com/jorgehpo/notebookJS,,kernels,16,False,notebookjs,jorgehpo/notebookJS,,https://github.com/jorgehpo/notebookJS,MIT,2021-04-12 03:55:17.000,2022-03-03 01:40:42.101000,2021-10-26 05:50:22,55.0,,43.0,6.0,1.0,1.0,,216.0,2022-03-03 01:40:42.101,0.6.7,,1197.0,25.0,17.0,4.0,2.0,https://pypi.org/project/notebookjs,2021-04-17 19:11:41.000,,210.0,,,,3.0,,,,,,notebookjs,https://www.npmjs.com/package/notebookjs,2022-03-03 01:40:42.101,13.0,987.0,,,,,,,,,,,,
198,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,16,False,aquirdturtle-collapsible-headings,aquirdTurtle/Collapsible_Headings,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2022-07-20 03:22:41.000000,2021-05-22 01:41:35,98.0,,7.0,4.0,26.0,9.0,22.0,171.0,2021-05-22 01:50:04.000,3.1.0,,3120.0,18.0,4.0,,6.0,https://pypi.org/project/aquirdturtle-collapsible-headings,2021-05-22 01:50:04.000,4.0,2114.0,,,,2.0,,,,,,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,2021-01-11 04:19:41.041,,1006.0,,,,,,,,,,,,
199,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,16,True,sparkmonitor,krishnan-r/sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,215.0,,51.0,7.0,23.0,30.0,7.0,169.0,2022-01-18 10:19:53.000,2.1.1,2416.0,5645.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,2022-01-18 10:19:53.000,,5594.0,,,,3.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,927.0,,,,,,,,,,,,,,,,,
200,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,16,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2022-07-20 04:32:58.000000,2022-02-22 17:17:32,152.0,,18.0,7.0,65.0,16.0,33.0,163.0,2021-10-08 10:09:24.361,0.7.2,,6204.0,19.0,1.0,1.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,2021-10-08 10:08:30.000,,2014.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2021-10-08 12:51:13.093,53854.0,2.0,,,,,,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2021-10-08 10:09:24.361,,1356.0,,,,,,,,,,,,
201,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,16,False,environment_kernels,Cadair/jupyter_environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-09-08 03:53:39.000000,2018-02-12 13:00:01,77.0,,16.0,6.0,12.0,7.0,22.0,143.0,2018-02-12 13:01:06.000,1.1.1,,4707.0,3.0,6.0,,7.0,https://pypi.org/project/environment_kernels,2018-02-12 12:56:44.000,6.0,4707.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
202,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,16,False,jupyterlab-tabular-data-editor,jupytercalpoly/jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,BSD-3-Clause,2020-06-17 20:38:15.000,2021-03-24 19:57:48.307000,2021-03-24 19:48:15,225.0,,18.0,7.0,189.0,31.0,103.0,122.0,2021-03-24 19:57:48.307,1.0.0,,5651.0,16.0,8.0,8.0,5.0,https://pypi.org/project/jupyterlab-tabular-data-editor,2021-03-24 19:56:11.000,,5452.0,,,,3.0,,,,,,jupyterlab-tabular-data-editor,https://www.npmjs.com/package/jupyterlab-tabular-data-editor,2021-03-24 19:57:48.307,,199.0,,,,,,,,,,,,
203,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,16,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2022-08-28 14:05:16.000000,2022-08-28 14:05:15,201.0,6.0,7.0,7.0,71.0,13.0,19.0,121.0,2022-08-25 07:45:36.605,0.6.0,41.0,4458.0,13.0,3.0,,6.0,https://pypi.org/project/ipylab,2021-11-13 10:58:14.000,3.0,3799.0,https://anaconda.org/conda-forge/ipylab,2022-08-25 11:30:14.285,14951.0,2.0,,,,,,ipylab,https://www.npmjs.com/package/ipylab,2022-08-25 07:45:26.801,,243.0,,,,,,,,,,,,
204,Content Management,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,16,False,jupyter_cms,jupyter-incubator/contentmanagement,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2021-11-17 19:16:08.958000,2018-06-11 01:51:34,136.0,,27.0,22.0,32.0,7.0,20.0,76.0,2017-04-05 01:49:01.000,0.7.0,,1223.0,12.0,6.0,,8.0,https://pypi.org/project/jupyter_cms,2017-04-05 01:49:01.000,6.0,148.0,https://anaconda.org/conda-forge/jupyter_cms,2021-11-17 19:16:08.958,79599.0,3.0,,,,,,,,,,,,,,,,,,,,,,
205,jupyterlab-sos,"Jupyterlab extension for SoS Polyglot Notebook and Workflow Engine, allows multiple kernels in one notebook.",https://github.com/vatlab/jupyterlab-sos,,lab-extensions,16,True,jupyterlab-sos,vatlab/jupyterlab-sos,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2022-09-22 02:09:32.956000,2022-08-02 18:58:37,325.0,,3.0,4.0,3.0,8.0,51.0,55.0,2022-09-21 14:59:15.011,0.8.8,,907.0,43.0,,,4.0,https://pypi.org/project/jupyterlab-sos,2022-02-15 23:26:01.000,,191.0,https://anaconda.org/conda-forge/jupyterlab-sos,2022-09-22 02:09:32.956,20498.0,2.0,,,,,,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,2021-01-14 22:31:15.129,,177.0,,,,,,,,,,,,
206,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,16,False,sudospawner,jupyterhub/sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2021-09-10 08:58:36.000000,2021-09-10 08:58:36,115.0,,36.0,10.0,36.0,17.0,20.0,44.0,2018-06-19 13:50:35.000,0.5.2,,722.0,8.0,47.0,44.0,14.0,https://pypi.org/project/sudospawner,2018-06-19 13:50:35.000,3.0,722.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
207,Wolfram Kernel,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,True,,WolframResearch/WolframLanguageForJupyter,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2022-08-23 18:11:54.000000,2022-02-19 09:55:04,143.0,,94.0,49.0,40.0,34.0,67.0,778.0,,,6582.0,160.0,3.0,,,7.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
208,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,15,False,jupyterlab_sql,pbugnion/jupyterlab-sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2022-07-07 15:24:16.000000,2020-01-04 12:02:35,634.0,,46.0,12.0,89.0,44.0,37.0,385.0,2020-01-04 11:56:53.000,0.3.3,,368.0,41.0,,,2.0,https://pypi.org/project/jupyterlab_sql,2020-01-04 11:56:53.000,,368.0,,,,3.0,,,,,,jupyterlab-sql,https://www.npmjs.com/package/jupyterlab-sql,2019-08-11 12:22:58.915,,,,,,,,,,,,,,
209,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,15,True,,chaoleili/jupyterlab_tensorboard,,https://github.com/chaoleili/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-21 07:29:55.000000,2022-07-18 10:51:06,37.0,,33.0,11.0,28.0,18.0,10.0,297.0,2020-06-27 13:40:43.778,0.2.1,,6335.0,9.0,2.0,2.0,7.0,,,,,,,,3.0,,,,,,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,2020-06-27 13:40:43.778,,6335.0,,,,,,,,,,,,
210,pynb,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,15,False,pynb,elehcimd/pynb,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:22.000000,2020-07-07 15:27:10,154.0,,6.0,18.0,6.0,,8.0,239.0,2020-07-07 15:27:22.000,0.2.4,,33.0,17.0,22.0,21.0,8.0,https://pypi.org/project/pynb,2020-07-07 15:27:22.000,1.0,33.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
211,JupyterLab Go-To-Definition,Navigate to variables definition with a click in JupyterLab (or with a few key strokes).,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,15,False,,krassowski/jupyterlab-go-to-definition,,https://github.com/krassowski/jupyterlab-go-to-definition,BSD-3-Clause,2018-12-22 01:18:42.000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05,89.0,,8.0,9.0,4.0,10.0,13.0,218.0,2020-03-14 15:54:46.503,1.0.0,,2299.0,19.0,15.0,12.0,2.0,,,,,,,,3.0,,,,,,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,2020-03-14 15:54:46.503,3.0,2299.0,,,,,,,,,,,,
212,jupyterlab-interactive-dashboard-editor,A drag-and-drop dashboard editor for JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,,lab-extensions,15,True,jupyterlab-interactive-dashboard-editor,jupytercalpoly/jupyterlab-interactive-dashboard-editor,conda-forge/jupyterlab-interactive-dashboard-editor,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,BSD-3-Clause,2020-06-17 20:39:00.000,2022-07-20 03:38:26.000000,2022-04-13 05:12:13,318.0,,27.0,10.0,108.0,32.0,12.0,199.0,2021-04-01 19:36:39.000,0.4.0,,197.0,5.0,,,11.0,https://pypi.org/project/jupyterlab-interactive-dashboard-editor,2021-04-01 19:36:39.000,,79.0,https://anaconda.org/conda-forge/jupyterlab-interactive-dashboard-editor,2021-05-13 17:42:03.926,1014.0,3.0,,,,,,jupyterlab-interactive-dashboard-editor,https://www.npmjs.com/package/jupyterlab-interactive-dashboard-editor,2021-01-27 19:15:26.231,,62.0,,,,,,,,,,,,
213,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,True,,quigleyj97/jupyterlab-spreadsheet,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2022-07-18 18:08:54.000000,2022-07-18 18:08:51,129.0,,14.0,7.0,35.0,6.0,18.0,164.0,2021-07-17 23:46:41.952,0.4.1,,4273.0,12.0,3.0,3.0,4.0,,,,,,,,3.0,,,,,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,2021-07-17 23:46:41.952,,4273.0,,,,,,,,,,,,
214,ipyexperiments,jupyter/ipython experiment containers for GPU and general RAM re-use.,https://github.com/stas00/ipyexperiments,,notebook-tools,15,True,ipyexperiments,stas00/ipyexperiments,,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38,203.0,,11.0,6.0,2.0,1.0,5.0,153.0,2021-12-07 18:44:34.000,0.1.28,,264.0,24.0,9.0,7.0,3.0,https://pypi.org/project/ipyexperiments,2021-12-07 18:44:34.000,2.0,264.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
215,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,15,True,ipycache,rossant/ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,BSD-3-Clause,2013-10-08 13:16:17.000,2022-08-22 19:50:43.000000,2022-08-22 19:50:43,113.0,2.0,24.0,9.0,35.0,17.0,22.0,130.0,2013-10-13 16:56:18.000,0.1.4,,1038.0,5.0,29.0,23.0,10.0,https://pypi.org/project/ipycache,2013-10-13 16:56:18.000,6.0,101.0,https://anaconda.org/conda-forge/ipycache,2020-07-07 11:23:37.623,73136.0,3.0,,,,,,,,,,,,,,,,,,,,,,
216,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,False,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2022-06-05 15:35:11.087000,2020-09-11 21:06:00,158.0,,31.0,11.0,36.0,38.0,28.0,129.0,,,,5555.0,4.0,,,14.0,,,,,https://anaconda.org/conda-forge/nb_conda,2022-06-05 15:35:11.087,422191.0,3.0,,,,,,,,,,,,,,,,,,,,,,
217,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,15,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2022-08-25 11:44:58.000000,2022-04-29 05:20:16,378.0,,24.0,13.0,88.0,14.0,42.0,126.0,2021-06-04 01:03:11.000,0.3.1,,748.0,7.0,,,9.0,https://pypi.org/project/jupyter-fs,2021-06-04 01:03:11.000,,565.0,https://anaconda.org/conda-forge/jupyter-fs,2021-06-04 06:32:01.358,4771.0,3.0,,,,,,,,,,,,,,,,,,,,,,
218,jupyterlab-flake8,Jupyterlab python linter for notebooks and text files using flake8.,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,15,False,jupyterlab-flake8,mlshapiro/jupyterlab-flake8,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,108.0,,10.0,8.0,13.0,6.0,33.0,108.0,2021-09-16 15:37:05.151,0.7.1,,45239.0,21.0,1.0,,5.0,https://pypi.org/project/jupyterlab-flake8,2021-09-16 15:36:42.000,1.0,45040.0,,,,3.0,,,,,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,2021-09-16 15:37:05.151,,199.0,,,,,,,,,,,,
219,JupyterLab HDF5,"Open and explore HDF5 files in JupyterLab. Can handle very large (TB) sized files, and datasets of any dimensionality.",https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,15,True,jupyterlab_hdf,jupyterlab/jupyterlab-hdf5,,https://github.com/jupyterlab/jupyterlab-hdf5,BSD-3-Clause,2018-10-02 18:20:20.000,2022-07-07 10:57:13.000000,2022-02-21 08:59:58,337.0,,20.0,15.0,86.0,15.0,33.0,103.0,2022-02-21 09:56:36.997,1.2.0,,1410.0,14.0,1.0,,6.0,https://pypi.org/project/jupyterlab_hdf,2022-02-21 09:56:23.000,1.0,738.0,,,,3.0,,,,,,@jupyterlab/hdf5,https://www.npmjs.com/package/@jupyterlab/hdf5,2022-02-21 09:56:36.997,,672.0,,,,,,,,,,,,
220,JupyterLab Commenting,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,15,False,jupyterlab-commenting-service,jupyterlab/jupyterlab-commenting,,https://github.com/jupyterlab/jupyterlab-commenting,BSD-3-Clause,2019-01-03 21:55:33.000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37,332.0,,25.0,26.0,32.0,25.0,10.0,95.0,2020-05-01 11:39:08.310,0.3.0,,176.0,4.0,,,10.0,https://pypi.org/project/jupyterlab-commenting-service,2019-10-18 14:13:09.000,,25.0,,,,3.0,,,,,,@jupyterlab/commenting-extension,https://www.npmjs.com/package/@jupyterlab/commenting-extension,2020-05-01 11:39:08.310,,151.0,,,,,,,,,,,,
221,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,15,False,niwidgets,nipy/niwidgets,,https://github.com/nipy/niwidgets,Apache-2.0,2017-09-11 22:20:27.000,2022-08-23 17:36:18.000000,2020-03-24 14:27:42,242.0,,33.0,9.0,51.0,25.0,17.0,77.0,2019-04-23 08:43:52.000,0.2.2,,132.0,5.0,28.0,28.0,16.0,https://pypi.org/project/niwidgets,2019-04-23 08:43:52.000,,132.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
222,lgo,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,14,False,,yunabe/lgo,,https://github.com/yunabe/lgo,BSD-3-Clause,2017-10-05 15:29:10.000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17,169.0,,115.0,48.0,16.0,23.0,53.0,2272.0,,,,,,,,9.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
223,nbgather,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,14,False,,microsoft/gather,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2022-08-17 14:51:55.000000,2020-02-14 15:11:45,343.0,,29.0,13.0,41.0,11.0,16.0,453.0,2020-02-06 15:50:53.838,0.6.1,,55.0,9.0,,,12.0,,,,,,,,3.0,,,,,,nbgather,https://www.npmjs.com/package/nbgather,2020-02-06 15:50:53.838,,55.0,,,,,,,,,,,,
224,py_d3,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,14,True,py_d3,ResidentMario/py_d3,,https://github.com/ResidentMario/py_d3,MIT,2016-08-28 03:38:28.000,2022-02-20 00:55:57.000000,2022-02-20 00:55:56,41.0,,39.0,21.0,6.0,1.0,15.0,446.0,2018-03-28 15:38:57.000,0.3.0,,75.0,9.0,,,4.0,https://pypi.org/project/py_d3,2018-03-28 15:38:57.000,,75.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
225,gpu-jupyter,Leverage the flexibility of Jupyterlab through the power of your NVIDIA GPU to run your code from Tensorflow and..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,14,True,,iot-salzburg/gpu-jupyter,,https://github.com/iot-salzburg/gpu-jupyter,Apache-2.0,2019-11-12 20:10:23.000,2022-10-06 10:56:38.000000,2022-10-06 10:56:38,222.0,1.0,149.0,16.0,27.0,5.0,54.0,423.0,2021-04-08 06:54:08.000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,10.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
226,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,14,True,tributary,timkpaine/tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,Apache-2.0,2020-06-18 03:08:16.885,2022-08-25 11:47:46.000000,2022-07-05 01:10:42,656.0,,36.0,1.0,,,,390.0,2022-05-11 00:34:12.000,0.2.0,,882.0,16.0,,,7.0,https://pypi.org/project/tributary,2022-05-11 00:34:12.000,,65.0,https://anaconda.org/conda-forge/tributary,2022-05-17 02:09:09.609,23701.0,3.0,,,,,,,,,,,,-2.0,,,,,,,,,,
227,xeus-sqlite,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,14,True,,jupyter-xeus/xeus-sqlite,conda-forge/xeus-sqlite,https://github.com/jupyter-xeus/xeus-sqlite,BSD-3-Clause,2020-03-11 11:24:36.000,2022-03-15 21:55:10.000000,2022-03-15 21:54:54,276.0,,22.0,5.0,81.0,13.0,30.0,140.0,,,,649.0,7.0,,,12.0,,,,,https://anaconda.org/conda-forge/xeus-sqlite,2021-10-06 15:32:55.274,19497.0,3.0,,,,,,,,,,,,,,,,,,,,,,
228,JupyterLab Top Bar,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,14,True,,jtpio/jupyterlab-topbar,,https://github.com/jtpio/jupyterlab-topbar,BSD-3-Clause,2021-05-31 16:53:55.000,2021-12-10 13:46:30.000000,2021-12-07 08:56:36,217.0,,10.0,,,,,95.0,2020-10-30 20:22:49.425,0.6.0,,4081.0,13.0,,,4.0,,,,,,,,3.0,,,,,,jupyterlab-topbar-extension,https://www.npmjs.com/package/jupyterlab-topbar-extension,2020-10-30 20:22:49.425,,4081.0,,,,,,,,,,,,
229,jupyterlab-sparkmonitor,JupyterLab extension that enables monitoring launched Apache Spark jobs from within a notebook.,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,14,True,jupyterlab-sparkmonitor,itsjafer/jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,Apache-2.0,2020-03-12 20:59:01.000,2022-04-01 16:32:31.000000,2022-04-01 16:32:30,275.0,,20.0,5.0,22.0,8.0,8.0,83.0,2021-08-04 03:02:45.000,4.1.0,,6814.0,15.0,,,10.0,https://pypi.org/project/jupyterlab-sparkmonitor,2021-08-04 03:02:45.000,,6715.0,,,,3.0,itsjafer/sparkmonitor,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,299.0,jupyterlab_sparkmonitor,https://www.npmjs.com/package/jupyterlab_sparkmonitor,2020-07-29 07:52:58.288,,90.0,,,,,,,,,,,,
230,jupyterlite,Wasm powered Jupyter running in the browser.,https://github.com/jtpio/jupyterlite,,notebook-environments,14,True,,jtpio/jupyterlite,,https://github.com/jtpio/jupyterlite,BSD-3-Clause,2021-07-08 07:21:45.000,2022-10-27 16:29:43.000000,2022-10-27 14:25:39,2277.0,154.0,6.0,,5.0,,,72.0,,,,,,,,41.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
231,allthekernels,A multiplexer kernel for Jupyter.,https://github.com/minrk/allthekernels,,kernels,14,True,allthekernels,minrk/allthekernels,conda-forge/allthekernels,https://github.com/minrk/allthekernels,MIT,2016-03-15 15:30:49.000,2022-08-22 15:18:36.200000,2022-08-22 11:55:16,54.0,8.0,12.0,10.0,12.0,3.0,8.0,69.0,2022-08-22 11:55:23.558,1.2.0,,171.0,6.0,5.0,5.0,9.0,https://pypi.org/project/allthekernels,2019-12-10 13:17:26.000,,54.0,https://anaconda.org/conda-forge/allthekernels,2022-08-22 15:18:36.200,4570.0,3.0,,,,,,,,,,,,-2.0,,,,,,,,,,
232,nbcelltests,Cell-by-cell testing for production Jupyter notebooks in JupyterLab.,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,14,True,nbcelltests,jpmorganchase/nbcelltests,conda-forge/nbcelltests,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2022-08-25 14:05:02.000000,2022-08-25 14:05:01,562.0,3.0,16.0,9.0,141.0,31.0,83.0,66.0,2020-10-05 14:26:51.696,0.2.3,,281.0,17.0,,,7.0,https://pypi.org/project/nbcelltests,2020-10-05 14:26:38.000,,13.0,https://anaconda.org/conda-forge/nbcelltests,2020-10-05 19:20:36.194,6143.0,3.0,,,,,,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,2020-10-05 14:26:51.696,,64.0,,,,,,,,,,,,
233,JupyterLab Autoversion,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,14,True,jupyterlab_autoversion,timkpaine/jupyterlab_autoversion,conda-forge/jupyterlab_autoversion,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2022-07-21 12:41:47.000000,2022-07-21 12:41:46,282.0,,9.0,4.0,70.0,3.0,29.0,59.0,2022-04-11 15:35:12.000,0.3.6,,509.0,14.0,,,5.0,https://pypi.org/project/jupyterlab_autoversion,2019-06-29 15:19:19.000,,102.0,https://anaconda.org/conda-forge/jupyterlab_autoversion,2022-04-11 19:13:15.331,10081.0,3.0,,,,,,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,2022-04-11 15:34:49.164,,71.0,,,,,,,,,,,,
234,pidgy,Interactive computing in Markdown.,https://github.com/deathbeds/pidgy,,kernels,14,True,pidgy,deathbeds/pidgy,,https://github.com/deathbeds/pidgy,BSD-3-Clause,2018-02-26 20:44:05.000,2022-10-25 03:52:58.000000,2022-08-27 07:08:35,330.0,2.0,7.0,5.0,54.0,9.0,12.0,37.0,2022-10-07 19:05:41.235,2022.10.7,1.0,289.0,11.0,,,3.0,https://pypi.org/project/pidgy,2021-11-27 00:19:00.000,,289.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
