,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
170,JupyterWith,Declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyenv,,notebook-tools,18,True,,tweag/jupyterWith,,https://github.com/tweag/jupyenv,MIT,2018-12-18 10:10:58.000,2023-03-16 10:24:45.000000,2023-03-10 02:29:32,573.0,34.0,92.0,32.0,293.0,21.0,145.0,431.0,2023-01-31 21:35:49.000,0.1.0,,,1.0,,,34.0,,,,,,,,3.0,,,,,,,,,,,,,tweag/jupyenv,,,,,,,,,
171,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,18,True,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-08-05 18:31:01.490000,2022-08-04 11:15:04,66.0,,26.0,11.0,12.0,4.0,10.0,285.0,2022-08-04 11:25:18.993,0.1.4,,2809.0,5.0,72.0,66.0,5.0,https://pypi.org/project/treon,2022-08-04 11:25:18.993,6.0,2603.0,https://anaconda.org/conda-forge/treon,2022-08-05 18:31:01.490,4341.0,3.0,,,,,,,,,,,,,,,,,,,,,,
172,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,18,False,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2022-11-09 21:06:35.000000,2021-08-30 21:48:24,31.0,,45.0,11.0,2.0,21.0,9.0,252.0,2020-03-12 16:09:39.000,0.0.8,,35435.0,10.0,15.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,2020-03-12 16:09:39.000,15.0,34602.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2020-08-13 15:32:13.531,25831.0,3.0,,,,,,,,,,,,,,,,,,,,,,
173,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,18,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2023-03-15 08:49:09.000000,2023-03-15 08:49:07,619.0,2.0,27.0,5.0,145.0,20.0,41.0,236.0,2022-07-25 13:09:54.000,npm@3.1.0,2.0,1143.0,29.0,6.0,4.0,25.0,https://pypi.org/project/mamba-gator,2022-07-25 13:04:29.937,,51.0,https://anaconda.org/conda-forge/mamba_gator,2022-07-26 15:26:35.721,27163.0,3.0,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,2021-09-03 10:15:28.752,2.0,122.0,,,,,,,,,,,,,,,,
174,JupyterLab Chart Editor,JupyterLab extension for Plotlys react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,18,False,,plotly/jupyterlab-chart-editor,,https://github.com/plotly/jupyterlab-chart-editor,BSD-3-Clause,2018-01-23 18:18:38.000,2023-01-06 19:12:21.000000,2021-03-10 20:56:11,71.0,,24.0,41.0,35.0,12.0,19.0,212.0,2021-03-10 20:57:44.000,4.14.3,,1231.0,12.0,6.0,6.0,5.0,,,,,,,,3.0,,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112,,1231.0,,,,,,,,,,,,,,,,
175,Jupyter Spark,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,18,False,jupyter-spark,mozilla/jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,106.0,,40.0,35.0,28.0,16.0,14.0,193.0,2018-03-08 14:28:54.000,0.4.0,,3011.0,4.0,22.0,17.0,12.0,https://pypi.org/project/jupyter-spark,2018-03-08 14:28:54.000,5.0,3011.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
176,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,18,False,,jupyterlab/jupyterlab-data-explorer,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2022-05-23 15:47:39.000000,2020-05-24 13:16:16,426.0,,35.0,29.0,58.0,59.0,34.0,172.0,2019-10-03 18:34:08.594,3.0.0,,112.0,17.0,19.0,12.0,9.0,,,,,,,,2.0,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,2019-10-03 18:34:08.594,7.0,112.0,,,,,,,,,,,,,,,,
177,jupyverse,A Jupyter server based on FastAPI.,https://github.com/jupyter-server/jupyverse,,notebook-environments,18,False,jupyverse,jupyter-server/jupyverse,conda-forge/fps-auth,https://github.com/jupyter-server/jupyverse,BSD-1-Clause,2021-07-23 14:20:02.000,2023-03-16 08:43:27.000000,2023-03-06 10:42:39,529.0,20.0,21.0,9.0,228.0,14.0,34.0,134.0,2023-02-23 14:14:55.000,0.0.50,2398.0,1234.0,43.0,,,12.0,https://pypi.org/project/jupyverse,2023-01-24 16:59:00.580,,297.0,https://anaconda.org/conda-forge/fps-auth,2023-02-23 17:02:33.554,9561.0,3.0,,,,,,,,,,,,,,,,,,,,,,
178,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,18,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-03-15 11:59:49.000000,2022-12-20 11:05:47,1701.0,2.0,20.0,2.0,1062.0,36.0,25.0,111.0,2021-09-07 13:41:02.000,0.7.0,,22007.0,846.0,26.0,,13.0,https://pypi.org/project/mknotebooks,2022-12-20 11:06:52.930,26.0,22007.0,,,,3.0,-2.0,,,,,,,,,,,,,,,,,,,,,
179,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,18,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2023-03-16 10:32:03.354000,2023-03-15 08:49:27,224.0,5.0,11.0,4.0,79.0,2.0,35.0,61.0,2023-01-09 21:08:19.618,3.3.4,3252.0,6328.0,35.0,5.0,2.0,10.0,https://pypi.org/project/jupyter-archive,2023-01-09 21:08:19.618,1.0,4962.0,https://anaconda.org/conda-forge/jupyter-archive,2023-03-16 10:32:03.354,37976.0,3.0,,@hadim/jupyter-archive,https://www.npmjs.com/package/@hadim/jupyter-archive,2023-01-08 16:35:26.511,2.0,361.0,,,,,,,,,,,,,,,,
180,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,17,False,py-heat-magic,csurfer/pyheatmagic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,34.0,,23.0,12.0,3.0,2.0,3.0,1003.0,2017-08-19 16:11:38.000,0.0.2,,1216.0,2.0,36.0,36.0,3.0,https://pypi.org/project/py-heat-magic,2017-08-19 16:11:38.000,,1216.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
181,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,False,,jwkvam/jupyterlab-vim,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2023-01-04 04:33:48.000000,2019-07-16 04:37:36,60.0,,96.0,19.0,48.0,63.0,42.0,942.0,2019-07-16 04:35:55.953,0.11.0,,398.0,14.0,5.0,5.0,8.0,,,,,,,,3.0,,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,2019-07-16 04:35:55.953,,398.0,,,,,,,,,,,,,,,,
182,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,17,False,jupyter-tabnine,codota/jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,MIT,2019-09-07 00:30:49.000,2023-02-05 13:08:34.000000,2021-08-23 11:44:08,105.0,,119.0,18.0,16.0,42.0,28.0,769.0,2021-08-23 11:45:07.000,1.2.3,,5539.0,8.0,,,10.0,https://pypi.org/project/jupyter-tabnine,2021-08-23 11:45:07.000,,5539.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
183,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,17,True,,fsprojects/IfSharp,,https://github.com/fsprojects/IfSharp,BSD-3-Clause,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,339.0,,65.0,36.0,123.0,13.0,127.0,435.0,2020-03-08 20:03:38.000,3.0.4,5465.0,56.0,15.0,,,28.0,,,,,,,,3.0,,,,,,,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,704.0,,,,,,,,,,,
184,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,17,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2022-11-22 01:33:40.000000,2022-11-22 01:33:39,534.0,,20.0,13.0,25.0,11.0,188.0,330.0,2020-02-02 22:32:28.000,0.1.6,,91.0,26.0,19.0,18.0,3.0,https://pypi.org/project/pylantern,2020-02-02 22:31:39.000,1.0,91.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
185,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,17,False,blackcellmagic,csurfer/blackcellmagic,conda-forge/blackcellmagic,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2022-05-31 19:59:44.000000,2021-09-18 19:09:46,18.0,,12.0,11.0,7.0,5.0,5.0,300.0,2021-09-18 19:13:12.000,0.0.3,,4288.0,3.0,218.0,215.0,3.0,https://pypi.org/project/blackcellmagic,2021-09-18 19:13:12.000,3.0,4210.0,https://anaconda.org/conda-forge/blackcellmagic,2020-08-07 03:01:49.996,2420.0,2.0,,,,,,,,,,,,,,,,,,,,,,
186,cdsdashboards,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,17,True,cdsdashboards,ideonate/cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,BSD-3-Clause,2020-04-28 13:51:31.000,2022-09-19 18:15:56.375000,2022-09-12 07:55:08,464.0,,37.0,7.0,19.0,33.0,59.0,183.0,2022-09-19 18:15:56.375,0.6.3,,1829.0,44.0,,,14.0,https://pypi.org/project/cdsdashboards,2022-09-19 18:15:56.375,,535.0,https://anaconda.org/conda-forge/cdsdashboards,2022-09-12 14:05:53.294,41408.0,3.0,,,,,,,,,,,,,,,,,,,,,,
187,SciJava Kernel,[RETIRED] Try IJava or BeakerX.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,False,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,404.0,,42.0,20.0,22.0,14.0,80.0,174.0,2017-06-02 21:19:27.000,0.5.0,92.0,1261.0,15.0,,,9.0,,,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,89463.0,3.0,,,,,,,,,,,,,,,,,,,,,,
188,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,17,False,aquirdturtle-collapsible-headings,aquirdTurtle/Collapsible_Headings,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2023-01-04 21:56:45.000000,2021-05-22 01:41:35,98.0,,8.0,6.0,29.0,9.0,22.0,173.0,2021-05-22 01:50:04.000,3.1.0,,3579.0,18.0,6.0,2.0,6.0,https://pypi.org/project/aquirdturtle-collapsible-headings,2021-05-22 01:50:04.000,4.0,2474.0,,,,3.0,,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,2021-01-11 04:19:41.041,,1105.0,,,,,,,,,,,,,,,,
189,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,17,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2023-03-15 06:50:49.000000,2023-03-15 06:50:47,211.0,6.0,9.0,7.0,76.0,16.0,20.0,133.0,2022-08-25 07:45:36.605,0.6.0,49.0,23794.0,13.0,8.0,2.0,6.0,https://pypi.org/project/ipylab,2022-08-25 07:45:36.605,4.0,23073.0,https://anaconda.org/conda-forge/ipylab,2022-08-25 11:30:14.285,17991.0,3.0,,ipylab,https://www.npmjs.com/package/ipylab,2022-08-25 07:45:26.801,2.0,271.0,,,,,,,,,,,,,,,,
190,nbzip,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,17,False,nbzip,data-8/nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,43.0,,16.0,7.0,12.0,9.0,5.0,80.0,2018-08-10 16:52:09.000,0.1.0,,4493.0,4.0,339.0,335.0,6.0,https://pypi.org/project/nbzip,2018-08-10 16:52:09.000,4.0,4493.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
191,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,False,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,269.0,,23.0,10.0,159.0,88.0,93.0,72.0,2020-06-18 03:31:10.000,0.5.10,,769.0,23.0,31.0,27.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,2020-06-18 03:31:10.000,4.0,769.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
192,Altair Viewer,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,17,True,altair_viewer,altair-viz/altair_viewer,conda-forge/altair_viewer,https://github.com/altair-viz/altair_viewer,BSD-3-Clause,2019-12-20 14:32:14.000,2023-02-23 21:39:23.000000,2023-02-23 21:39:23,119.0,2.0,8.0,6.0,45.0,5.0,4.0,58.0,2021-11-06 14:18:45.000,0.4.0,,91023.0,7.0,12.0,,3.0,https://pypi.org/project/altair_viewer,2021-11-06 14:16:09.000,12.0,89487.0,https://anaconda.org/conda-forge/altair_viewer,2021-11-06 17:22:59.600,58372.0,3.0,,,,,,,,,,,,,,,,,,,,,,
193,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,17,False,sudospawner,jupyterhub/sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2022-12-07 12:46:17.000000,2021-09-10 08:58:36,115.0,,38.0,11.0,36.0,17.0,21.0,45.0,2018-06-19 13:50:35.000,0.5.2,,873.0,8.0,55.0,52.0,14.0,https://pypi.org/project/sudospawner,2018-06-19 13:50:35.000,3.0,873.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
194,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,17,False,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2022-02-28 01:42:16.000000,2021-10-28 11:33:41,98.0,,26.0,5.0,28.0,6.0,17.0,45.0,2021-10-28 11:35:32.000,1.0.0,,3950.0,8.0,77.0,74.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,2021-10-28 11:35:32.000,3.0,3950.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
195,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,16,False,,OpenGeoscience/geonotebook,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,647.0,,139.0,67.0,90.0,39.0,46.0,1065.0,,,,1641.0,,,,9.0,,,,,,,,3.0,,,,,,,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,7.0,131299.0,,,,,,,,,,,
196,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,16,True,,clojupyter/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2022-11-07 09:08:16.000000,2022-11-06 15:47:40,299.0,,82.0,38.0,58.0,15.0,84.0,775.0,,,,77.0,7.0,,,26.0,,,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302,3282.0,3.0,,,,,,,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,409.0,,,,,,,,,,,
197,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,16,False,jupyternotify,ShopRunner/jupyter-notify,,https://github.com/ShopRunner/jupyter-notify,BSD-3-Clause,2017-06-01 14:08:55.000,2022-08-09 17:30:42.000000,2021-04-27 14:56:38,57.0,,34.0,65.0,26.0,12.0,12.0,570.0,2018-01-08 14:52:15.000,0.1.15,,1458.0,14.0,2.0,,11.0,https://pypi.org/project/jupyternotify,2018-01-08 14:52:15.000,2.0,1458.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
198,gpu-jupyter,Leverage the flexibility of Jupyterlab through the power of your NVIDIA GPU to run your code from Tensorflow and..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,16,True,,iot-salzburg/gpu-jupyter,,https://github.com/iot-salzburg/gpu-jupyter,Apache-2.0,2019-11-12 20:10:23.000,2023-03-07 20:15:17.000000,2023-03-07 20:15:17,257.0,33.0,172.0,19.0,36.0,4.0,65.0,483.0,2021-04-08 06:54:08.000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,12.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
199,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,16,False,jupyterlab_sql,pbugnion/jupyterlab-sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2023-01-05 04:02:41.000000,2020-01-04 12:02:35,634.0,,46.0,12.0,92.0,44.0,37.0,388.0,2020-01-04 11:56:53.000,0.3.3,,517.0,41.0,,,2.0,https://pypi.org/project/jupyterlab_sql,2020-01-04 11:56:53.000,,517.0,,,,3.0,,jupyterlab-sql,https://www.npmjs.com/package/jupyterlab-sql,2019-08-11 12:22:58.915,,,,,,,,,,,,,,,,,,
200,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,16,True,nbopen,takluyver/nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2022-09-15 15:50:04.000000,2022-09-15 15:50:04,59.0,,55.0,14.0,17.0,37.0,26.0,288.0,2017-09-08 07:23:49.000,0.4.3,,772.0,9.0,9.0,,11.0,https://pypi.org/project/nbopen,2018-04-25 07:36:48.000,9.0,772.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
201,jupyterlab-interactive-dashboard-editor,A drag-and-drop dashboard editor for JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,,lab-extensions,16,True,jupyterlab-interactive-dashboard-editor,jupytercalpoly/jupyterlab-interactive-dashboard-editor,conda-forge/jupyterlab-interactive-dashboard-editor,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,BSD-3-Clause,2020-06-17 20:39:00.000,2023-03-14 15:14:58.000000,2022-04-13 05:12:13,318.0,,27.0,10.0,113.0,32.0,12.0,202.0,2021-04-01 19:36:39.000,0.4.0,,179.0,5.0,2.0,2.0,11.0,https://pypi.org/project/jupyterlab-interactive-dashboard-editor,2021-04-01 19:36:39.000,,81.0,https://anaconda.org/conda-forge/jupyterlab-interactive-dashboard-editor,2021-05-13 17:42:03.926,1246.0,3.0,,jupyterlab-interactive-dashboard-editor,https://www.npmjs.com/package/jupyterlab-interactive-dashboard-editor,2021-01-27 19:15:26.231,,42.0,,,,,,,,,,,,,,,,
202,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,16,True,,quigleyj97/jupyterlab-spreadsheet,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2023-01-07 04:15:43.000000,2022-07-18 18:08:51,129.0,,14.0,8.0,36.0,6.0,18.0,176.0,2021-07-17 23:46:41.952,0.4.1,,2243.0,12.0,5.0,5.0,4.0,,,,,,,,3.0,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,2021-07-17 23:46:41.952,,2243.0,,,,,,,,,,,,,,,,
203,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,16,True,sparkmonitor,krishnan-r/sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,215.0,,51.0,8.0,23.0,30.0,7.0,173.0,2022-01-18 10:19:53.000,2.1.1,2423.0,2492.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,2022-01-18 10:19:53.000,,2444.0,,,,3.0,,,,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,941.0,,,,,,,,,,,
204,igv.js widget,Extension for Jupyter which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,16,True,igv-jupyter,igvteam/igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2023-01-03 21:53:51.000000,2023-01-03 21:53:51,140.0,1.0,15.0,15.0,8.0,,41.0,152.0,2022-06-14 16:29:11.000,2.0.1,,508.0,10.0,13.0,12.0,5.0,https://pypi.org/project/igv-jupyter,2022-06-14 16:29:11.000,1.0,508.0,,,,3.0,,,,,,,,,,,,,g2nb/igv-jupyter,,,,,,,,,
205,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,16,True,environment_kernels,Cadair/jupyter_environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-11-23 11:42:58.000000,2022-11-23 11:42:26,83.0,,19.0,6.0,12.0,7.0,23.0,147.0,2022-11-23 11:42:59.000,1.2.0,,4930.0,3.0,6.0,,8.0,https://pypi.org/project/environment_kernels,2018-02-12 12:56:44.000,6.0,4930.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
206,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,16,True,ipycache,rossant/ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,BSD-3-Clause,2013-10-08 13:16:17.000,2022-08-22 19:50:43.000000,2022-08-22 19:50:43,113.0,,24.0,9.0,35.0,17.0,22.0,133.0,2013-10-13 16:56:18.000,0.1.4,,1066.0,5.0,30.0,24.0,10.0,https://pypi.org/project/ipycache,2013-10-13 16:56:18.000,6.0,144.0,https://anaconda.org/conda-forge/ipycache,2020-07-07 11:23:37.623,75616.0,3.0,,,,,,,,,,,,,,,,,,,,,,
207,jupyterlab-flake8,Jupyterlab python linter for notebooks and text files using flake8.,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,16,False,jupyterlab-flake8,mlshapiro/jupyterlab-flake8,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,108.0,,10.0,8.0,13.0,6.0,33.0,109.0,2021-09-16 15:37:05.151,0.7.1,,51680.0,21.0,3.0,2.0,5.0,https://pypi.org/project/jupyterlab-flake8,2021-09-16 15:36:42.000,1.0,51492.0,,,,3.0,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,2021-09-16 15:37:05.151,,188.0,,,,,,,,,,,,,,,,
208,Content Management,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,16,False,jupyter_cms,jupyter-incubator/contentmanagement,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2022-11-07 19:30:19.663000,2018-06-11 01:51:34,136.0,,27.0,22.0,32.0,7.0,20.0,76.0,2017-04-05 01:49:01.000,0.7.0,,1307.0,12.0,6.0,,8.0,https://pypi.org/project/jupyter_cms,2017-04-05 01:49:01.000,6.0,221.0,https://anaconda.org/conda-forge/jupyter_cms,2022-11-07 19:30:19.663,84725.0,3.0,,,,,,,,,,,,,,,,,,,,,,
209,JupyterLab Autoversion,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,16,True,jupyterlab_autoversion,timkpaine/jupyterlab_autoversion,conda-forge/jupyterlab_autoversion,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2023-03-15 03:03:13.000000,2023-03-15 03:03:12,295.0,11.0,9.0,4.0,76.0,4.0,29.0,62.0,2022-04-11 15:35:12.000,0.3.6,,464.0,14.0,2.0,,5.0,https://pypi.org/project/jupyterlab_autoversion,2019-06-29 15:19:19.000,,69.0,https://anaconda.org/conda-forge/jupyterlab_autoversion,2022-04-11 19:13:15.331,12473.0,3.0,,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,2022-04-11 15:34:49.164,2.0,29.0,,,,,,,,,,,,,,,,
