,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,pypi,gem_id,hex_id,bitbucket_id
57,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,26,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000,2022-03-02 13:26:19.000000,2022-02-28 15:23:00,696.0,48.0,48.0,29.0,170.0,58.0,97.0,182.0,2022-01-17 20:44:52.000,1.3.2,3.0,7198.0,21.0,69.0,60.0,31.0,https://pypi.org/project/ipycytoscape,BSD-3-Clause,2022-01-17 20:44:52.000,9.0,5537.0,https://anaconda.org/conda-forge/ipycytoscape,2022-01-18 19:08:24.277,27104.0,2.0,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,2022-01-17 20:26:24.675,,532.0,,,,,,,,,,,,,,,,,
58,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,25,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,2014-09-30 04:33:20.000,2021-06-25 03:13:35.000000,2020-04-07 18:56:49,405.0,,372.0,90.0,100.0,152.0,125.0,2812.0,2020-04-07 16:43:54.000,1.3.1,,53168.0,73.0,82.0,,30.0,https://pypi.org/project/qgrid,Apache-2.0,2020-04-07 16:43:54.000,81.0,45584.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336,332094.0,2.0,qgrid,https://www.npmjs.com/package/qgrid,2017-07-08 00:42:37.705,1.0,807.0,,,,,,,,,,,,,,,,,
59,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/jpmorganchase/ipyregulartable,,widgets,25,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000,2022-03-01 02:49:13.000000,2022-03-01 02:49:13,151.0,30.0,796.0,5.0,51.0,10.0,15.0,2417.0,2021-08-31 23:47:22.891,3.0.1,,104894.0,97.0,86.0,9.0,5.0,https://pypi.org/project/ipyregulartable,Apache-2.0,2021-01-08 04:41:11.000,,206.0,https://anaconda.org/conda-forge/ipyregulartable,2021-01-08 13:11:27.537,1915.0,2.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-12-23 19:33:57.295,77.0,104569.0,,,,,,,,,,,,,,,,,
60,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,25,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000,2022-03-01 15:18:06.981714,2022-02-26 19:50:26,1959.0,22.0,789.0,89.0,842.0,23.0,269.0,2054.0,2022-03-01 14:58:03.000,6055b70d2030b24955a25e2eeaf70d302e30ad4cbb51dcd6887682f3ddbe4980,,2320.0,63.0,,,144.0,,Apache-2.0,,,,,,,3.0,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2022-03-01 15:18:06.981714,159.0,192619.0,,,,,,,,,,,,
61,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,25,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000,2022-02-07 21:31:16.000000,2022-02-01 13:41:44,1401.0,10.0,485.0,92.0,431.0,157.0,402.0,2005.0,,,,24112.0,,7.0,7.0,87.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-02-01 13:43:58.134185,27.0,2772923.0,,,,,,,,,,,,
62,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,25,True,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000,2022-01-24 13:30:29.000000,2022-01-24 13:30:28,331.0,1.0,169.0,41.0,42.0,62.0,176.0,1769.0,2021-11-15 23:43:33.000,5.2.1,,5186.0,33.0,79.0,57.0,15.0,,BSD-3-Clause,,,,,,,1.0,ijavascript,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,22.0,5186.0,,,,,,,,,,,,,,,,,
63,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,25,True,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000,2022-02-18 20:37:16.000000,2022-02-18 20:37:16,3020.0,3.0,275.0,41.0,763.0,204.0,580.0,1067.0,2021-05-08 15:44:14.000,0.6.2,,4679.0,24.0,16.0,,84.0,https://pypi.org/project/nbgrader,BSD-3-Clause,2021-05-08 15:42:11.000,16.0,2977.0,https://anaconda.org/conda-forge/nbgrader,2021-09-25 00:23:03.383,105543.0,2.0,,,,,,,,,,,,,,,,,,,,,,
64,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,25,True,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000,2021-08-16 19:04:35.000000,2021-08-16 17:52:48,2054.0,,255.0,83.0,1291.0,228.0,667.0,970.0,2021-08-16 19:04:35.000,1.2.20210816,,35261.0,19.0,12.0,,52.0,https://pypi.org/project/datalab,Apache-2.0,2020-03-25 23:36:46.000,12.0,35261.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
65,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,25,True,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000,2021-12-06 21:48:19.000000,2021-12-06 21:48:19,1667.0,6.0,162.0,40.0,161.0,67.0,144.0,793.0,2021-02-26 14:01:21.000,2.3.0,,53750.0,43.0,60.0,19.0,29.0,https://pypi.org/project/pythreejs,BSD-3-Clause,2021-02-26 14:01:21.000,34.0,42883.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,366086.0,2.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2021-02-26 13:59:06.062,7.0,5638.0,,,,,,,,,,,,,,,,,
66,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,25,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,2014-07-30 03:46:33.000,2022-01-29 23:24:03.000000,2022-01-29 23:24:03,94.0,12.0,75.0,12.0,42.0,17.0,28.0,601.0,2022-01-04 02:01:41.000,2.3.0,,20273.0,21.0,1454.0,1377.0,19.0,https://pypi.org/project/watermark,BSD-3-Clause,2022-01-04 02:01:41.000,77.0,17250.0,https://anaconda.org/conda-forge/watermark,2022-01-04 05:10:16.030,196515.0,2.0,,,,,,,,,,,,,,,,,,,,,,
67,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,25,True,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,2019-07-06 12:55:29.000,2022-02-28 20:35:43.000000,2022-02-28 20:35:43,403.0,22.0,46.0,12.0,139.0,37.0,65.0,583.0,2021-12-01 08:33:39.000,0.10.2,,12306.0,29.0,410.0,397.0,15.0,https://pypi.org/project/ipycanvas,BSD-3-Clause,2021-12-01 08:31:33.000,12.0,9705.0,https://anaconda.org/conda-forge/ipycanvas,2021-12-01 13:09:01.830,40596.0,2.0,ipycanvas,https://www.npmjs.com/package/ipycanvas,2021-12-01 08:32:46.801,1.0,1248.0,,,,,,,,,,,,,,,,,
68,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,25,True,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,2015-11-09 16:48:57.000,2022-02-08 18:50:29.000000,2022-02-08 18:50:29,1411.0,9.0,103.0,23.0,591.0,28.0,391.0,522.0,2021-06-11 00:32:29.000,3.0.3,205.0,16524.0,75.0,41.0,2.0,33.0,https://pypi.org/project/nglview,MIT,2021-06-11 00:32:29.000,37.0,5139.0,https://anaconda.org/conda-forge/nglview,2021-06-11 04:58:09.722,403925.0,2.0,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,2021-04-16 05:05:11.629,2.0,4651.0,,,,,,,,,,,,,,,,,
69,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,25,True,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,2017-04-21 16:05:14.000,2022-02-26 01:57:39.000000,2022-02-25 21:32:17,1125.0,22.0,163.0,44.0,528.0,69.0,434.0,489.0,2022-01-27 22:17:10.000,2.6.0,13924.0,3394.0,29.0,1.0,,88.0,https://pypi.org/project/jupyter_enterprise_gateway,BSD-3-Clause,2020-04-27 23:19:05.000,1.0,1431.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2022-01-28 02:04:17.886,88472.0,1.0,,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,
70,responsible-ai-widgets,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",https://github.com/microsoft/responsible-ai-toolbox,,widgets,25,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,2020-07-06 20:46:53.000,2022-03-03 08:21:55.000000,2022-03-03 03:09:58,901.0,152.0,104.0,17.0,1024.0,70.0,176.0,437.0,2022-02-14 14:27:48.000,0.17.0,,7970.0,32.0,23.0,21.0,24.0,https://pypi.org/project/raiwidgets,MIT,2022-02-14 04:09:55.000,2.0,7970.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
71,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,25,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000,2022-03-02 08:53:38.000000,2021-11-27 18:36:06,616.0,,277.0,25.0,200.0,15.0,235.0,411.0,2021-07-22 10:16:21.000,12.1.0,,7297.0,16.0,142.0,116.0,62.0,https://pypi.org/project/dockerspawner,BSD-3-Clause,2021-07-22 10:16:21.000,26.0,7039.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,10359.0,2.0,,,,,,,,,,,,,,,,,,,,,,
72,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,25,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000,2022-03-01 03:46:04.000000,2022-03-01 03:46:03,567.0,26.0,59.0,30.0,312.0,12.0,82.0,324.0,2022-02-10 02:01:39.000,3.6.0,,16027.0,39.0,84.0,,11.0,https://pypi.org/project/vega,BSD-3-Clause,2022-02-10 02:01:39.000,84.0,9168.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,473315.0,2.0,,,,,,,,,,,,,,,,,,,,,,
73,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,25,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000,2022-01-29 23:13:24.000000,2022-01-29 23:13:24,456.0,28.0,55.0,10.0,130.0,49.0,74.0,153.0,2021-09-02 23:38:11.000,1.0.2,,8116.0,19.0,456.0,438.0,24.0,https://pypi.org/project/nbgitpuller,BSD-3-Clause,2021-09-02 23:38:11.000,18.0,7202.0,https://anaconda.org/conda-forge/nbgitpuller,2021-09-03 01:35:54.657,30177.0,2.0,,,,,,,,,,,,,,,,,,,,,,
74,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,24,True,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000,2022-03-03 06:54:20.000000,2022-03-03 06:54:20,620.0,29.0,639.0,188.0,322.0,130.0,166.0,5023.0,2021-01-20 07:28:10.000,0.9.0,,701.0,30.0,1.0,,63.0,https://pypi.org/project/knowledge-repo,Apache-2.0,2021-01-20 07:28:10.000,1.0,701.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
75,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,24,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000,2022-01-26 09:01:53.000000,2022-01-26 09:01:53,392.0,5.0,226.0,78.0,76.0,46.0,123.0,3183.0,2022-01-09 15:20:57.000,0.7.4,40.0,1146.0,20.0,8.0,7.0,28.0,,MIT,,,,,,,1.0,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,84827.0,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2021-06-03 09:27:44.294,1.0,,,,,
76,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,24,True,,fastai/fastpages,,https://github.com/fastai/fastpages,2020-02-03 05:19:46.000,2022-02-15 21:21:40.000000,2022-02-14 21:51:01,1193.0,6.0,692.0,40.0,314.0,20.0,292.0,3057.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,128.0,128.0,56.0,,Apache-2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
77,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,24,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000,2022-02-28 11:46:49.000000,2022-02-28 11:46:48,176.0,26.0,796.0,2.0,43.0,5.0,14.0,2417.0,2021-08-31 23:47:22.891,3.0.1,,105472.0,97.0,87.0,9.0,3.0,https://pypi.org/project/ipydagred3,Apache-2.0,2020-12-31 23:08:14.000,1.0,754.0,https://anaconda.org/conda-forge/ipydagred3,2021-01-01 04:17:03.032,3297.0,2.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-12-23 19:33:57.295,77.0,104569.0,,,,,,,,,,,,,,,,,
78,evidently,Evaluate and monitor ML models from validation to production. Join our Discord: https://discord.com/invite/xZjKRaNp8b.,https://github.com/evidentlyai/evidently,,widgets,24,True,evidently,evidentlyai/evidently,conda-forge/evidently,https://github.com/evidentlyai/evidently,2020-11-25 15:20:08.000,2022-03-02 12:35:47.000000,2022-03-02 12:35:47,775.0,476.0,184.0,28.0,98.0,26.0,51.0,2170.0,2021-04-21 14:32:48.000,v0.1.15,,26166.0,46.0,2.0,,14.0,https://pypi.org/project/evidently,Apache-2.0,2022-02-22 09:51:24.000,2.0,26082.0,https://anaconda.org/conda-forge/evidently,2021-09-06 19:36:48.930,594.0,2.0,,,,,,,,,,,,,,,,,,,,,,
79,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,24,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000,2022-03-02 20:37:42.305449,2022-01-04 12:48:23,588.0,5.0,288.0,61.0,138.0,56.0,502.0,1502.0,2022-01-03 22:04:04.000,1.3,,13203.0,17.0,,,40.0,,MIT,,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173,57658.0,1.0,,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2022-03-02 20:37:42.305449,43.0,1213430.0,,,,,,,,IRkernel,,,,
80,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,24,True,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,125.0,104.0,91.0,35.0,67.0,599.0,2019-06-03 21:24:10.000,0.10.2,,15192.0,20.0,141.0,127.0,21.0,https://pypi.org/project/mapboxgl,MIT,2019-06-02 15:18:57.000,14.0,15192.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
81,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,24,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000,2021-12-15 15:31:39.634000,2021-12-02 13:02:55,1112.0,,75.0,19.0,101.0,26.0,113.0,269.0,2021-12-02 13:04:26.000,0.28.2,21.0,44858.0,91.0,75.0,,29.0,https://pypi.org/project/metakernel,BSD-3-Clause,2021-12-15 15:31:39.634,75.0,37237.0,https://anaconda.org/conda-forge/metakernel,2021-12-02 15:51:29.961,540750.0,1.0,,,,,,,,,,,,,-2.0,,,,,,,,,
82,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,24,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000,2022-03-03 13:50:51.349000,2022-03-03 12:09:45,623.0,93.0,41.0,14.0,213.0,48.0,90.0,228.0,2022-03-03 10:07:16.000,0.3.20,666.0,2978.0,49.0,58.0,52.0,17.0,https://pypi.org/project/retrolab,BSD-3-Clause,2022-03-03 10:06:52.000,2.0,2243.0,https://anaconda.org/conda-forge/retrolab,2022-03-03 13:50:51.349,6568.0,3.0,@jupyterlab-classic/application,https://www.npmjs.com/package/@jupyterlab-classic/application,2021-04-19 14:22:28.986,4.0,35.0,,,,,,,,,,,,,,,,,
83,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,24,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000,2022-02-24 21:14:51.000000,2022-02-12 13:35:29,325.0,15.0,40.0,12.0,96.0,10.0,23.0,49.0,2021-11-15 18:05:32.000,0.11.1,,225861.0,35.0,38.0,,23.0,https://pypi.org/project/jupyter-packaging,BSD-3-Clause,2021-11-15 18:04:49.000,38.0,216459.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-11-15 22:16:59.924,206851.0,3.0,,,,,,,,,,,,,,,,,,,,,,
84,IHaskell,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,23,True,,gibiansky/IHaskell,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000,2022-03-01 20:30:25.000000,2022-03-01 20:30:25,2110.0,17.0,243.0,47.0,604.0,32.0,696.0,2333.0,2018-08-01 13:19:52.714,0.0.6,,42.0,6.0,,,106.0,,MIT,,,,,,,2.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,,42.0,,,,,,,,,,,,,,,,,
85,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,23,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000,2022-03-03 08:49:04.000000,2022-03-03 08:49:04,2611.0,18.0,304.0,79.0,823.0,273.0,443.0,2085.0,2018-11-07 17:41:58.000,0.1.0,,56.0,1.0,6.0,6.0,82.0,https://pypi.org/project/binderhub,BSD-3-Clause,2018-11-07 17:41:58.000,,56.0,,,,3.0,,,,,,,,,,,,,,,,,,,binderhub,,,
86,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,23,False,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000,2021-03-04 09:52:38.721000,2020-03-01 13:46:17,488.0,,105.0,21.0,55.0,51.0,32.0,878.0,2018-12-29 12:36:16.000,0.4.1,,323855.0,13.0,181.0,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,BSD-3-Clause,2018-12-29 12:36:16.000,181.0,310556.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2021-03-04 09:52:38.721,904398.0,2.0,,,,,,,,,,,,,,,,,,,,,,
87,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,23,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000,2021-12-15 15:42:57.506000,2019-07-22 06:22:45,1380.0,,146.0,26.0,153.0,67.0,136.0,731.0,2019-07-21 08:49:48.715,0.9.0,,20203.0,95.0,45.0,1.0,16.0,https://pypi.org/project/gmaps,BSD-3-Clause,2021-12-15 15:42:57.506,44.0,14747.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,252630.0,3.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,,1101.0,,,,,,,,,,,,,,,,,
88,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,23,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000,2022-02-18 17:03:22.000000,2022-02-16 21:44:02,1149.0,3.0,215.0,51.0,195.0,12.0,,693.0,2020-08-01 16:46:23.000,0.4.0,,9508.0,13.0,9.0,,103.0,https://pypi.org/project/toree,Apache-2.0,2020-08-01 16:46:23.000,9.0,9508.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
89,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,23,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000,2022-01-20 12:21:54.512000,2018-12-04 14:43:25,32.0,,62.0,21.0,7.0,17.0,40.0,458.0,2018-01-15 18:14:37.000,0.9.0,,14613.0,10.0,238.0,216.0,3.0,https://pypi.org/project/pivottablejs,MIT,2018-01-15 18:14:37.000,22.0,14599.0,https://anaconda.org/anaconda/pivottablejs,2022-01-20 12:21:54.512,1075.0,3.0,,,,,,,,,,,,,,,,,,,,,,
90,nbQA,"Run isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,23,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000,2022-03-02 20:26:30.000000,2022-01-24 19:47:19,594.0,10.0,24.0,6.0,462.0,7.0,235.0,432.0,2022-01-11 11:39:30.000,1.2.3,,29111.0,75.0,2.0,,23.0,https://pypi.org/project/nbqa,MIT,2022-01-11 11:39:30.000,2.0,27900.0,https://anaconda.org/conda-forge/nbqa,2022-01-11 14:46:54.176,20587.0,2.0,,,,,,,,,,,,,,,,,,,,,,
91,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,23,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000,2022-02-07 17:21:40.000000,2022-02-07 17:21:35,395.0,23.0,57.0,27.0,44.0,25.0,141.0,394.0,2022-02-07 17:22:59.000,0.34.1,32.0,29652.0,97.0,5.0,,17.0,https://pypi.org/project/octave_kernel,BSD-3-Clause,2018-06-11 13:11:15.000,5.0,23512.0,https://anaconda.org/conda-forge/octave_kernel,2022-01-04 03:07:02.922,386831.0,2.0,,,,,,,,,,,,,,,,,,,,,,
92,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,23,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,2019-05-14 17:35:51.000,2022-02-07 15:52:42.724000,2022-02-07 12:02:17,208.0,7.0,43.0,12.0,55.0,39.0,119.0,246.0,2022-02-07 15:18:40.000,1.8.2,,60045.0,47.0,27.0,4.0,10.0,https://pypi.org/project/ipyvuetify,MIT,2022-02-07 12:27:29.000,22.0,50663.0,https://anaconda.org/conda-forge/ipyvuetify,2022-02-07 15:52:42.724,69533.0,3.0,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,2022-02-07 12:38:56.331,1.0,7210.0,,,,,,,widgetti/ipyvuetify,,,,,,,,,,
93,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,23,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000,2022-01-27 10:10:12.000000,2021-06-27 18:55:19,167.0,,149.0,19.0,74.0,58.0,77.0,171.0,2020-08-28 12:01:56.000,1.3.2,,6989.0,9.0,95.0,88.0,30.0,https://pypi.org/project/jupyterhub-ldapauthenticator,BSD-3-Clause,2020-08-28 12:01:56.000,7.0,6475.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,23170.0,1.0,,,,,,,,,,,,,,,,,,,,,,
94,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,23,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,2018-09-18 08:13:25.000,2022-03-03 11:51:36.000000,2022-03-03 11:50:53,1302.0,202.0,18.0,1.0,759.0,11.0,25.0,94.0,2021-09-07 13:41:02.000,0.7.0,,25375.0,644.0,176.0,156.0,13.0,https://pypi.org/project/mknotebooks,MIT,2022-03-03 11:51:36.000,20.0,25375.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
